rank,tickers,ema_fast,ema_slow,width,max_cost,tp,sl,entry,exit,n_trades,win_rate,final_bal,IS_ret_%,OOS_ret_%
49393,NVDA,12,15,1.0,50.0,0.6,0.4,10:00,15:30,78,7.7,36.16,-87.9,
49394,NVDA,5,30,5.0,20.0,0.6,0.4,10:00,15:30,78,2.6,36.21,-87.9,
49395,"SPY,QQQ,NVDA",9,30,5.0,20.0,0.8,0.4,10:30,14:30,78,7.7,36.37,-87.9,
49396,NVDA,5,20,2.0,50.0,0.9,0.6,10:00,15:00,78,10.3,36.24,-87.9,
49397,NVDA,9,30,5.0,50.0,0.7,0.3,10:30,14:30,78,9.0,36.41,-87.9,
49398,"QQQ,NVDA",12,15,3.0,50.0,0.8,0.5,09:45,15:00,78,11.5,36.24,-87.9,
49399,NVDA,5,30,3.0,50.0,0.9,0.6,10:30,15:00,76,10.5,36.17,-87.9,
49400,"SPY,QQQ,NVDA",5,26,3.0,30.0,0.8,0.3,09:45,14:30,78,5.1,36.4,-87.9,
49401,NVDA,9,30,1.0,30.0,0.6,0.3,10:00,15:30,78,7.7,36.44,-87.9,
49402,NVDA,12,30,2.0,20.0,0.8,0.5,10:00,15:30,78,3.8,36.27,-87.9,
49403,"QQQ,NVDA",5,30,3.0,20.0,0.8,0.3,10:30,15:00,78,5.1,36.21,-87.9,
49404,"QQQ,NVDA",5,26,2.0,20.0,0.9,0.4,10:30,15:00,78,7.7,36.35,-87.9,
49405,NVDA,5,20,2.0,30.0,0.8,0.3,09:45,15:30,78,1.3,36.2,-87.9,
49406,NVDA,9,26,5.0,30.0,0.7,0.3,10:30,14:30,77,7.8,36.39,-87.9,
49407,"SPY,QQQ,NVDA",5,26,3.0,20.0,0.9,0.3,09:45,14:30,78,5.1,36.24,-87.9,
49408,"SPY,QQQ,NVDA",12,26,5.0,20.0,0.6,0.3,10:30,15:00,78,5.1,36.37,-87.9,
49409,NVDA,9,30,2.0,30.0,0.7,0.4,10:00,14:30,78,10.3,36.28,-87.9,
49410,NVDA,5,20,2.0,50.0,0.9,0.3,09:45,15:30,78,1.3,36.2,-87.9,
49411,NVDA,9,26,5.0,50.0,0.8,0.3,10:30,14:30,77,7.8,36.44,-87.9,
49412,NVDA,5,20,1.0,30.0,0.6,0.5,10:30,14:30,78,12.8,36.31,-87.9,
49413,"SPY,QQQ,NVDA",12,26,5.0,50.0,0.6,0.5,09:45,15:00,78,9.0,36.37,-87.9,
49414,"SPY,QQQ,NVDA",9,30,5.0,20.0,0.6,0.4,10:30,14:30,78,7.7,36.37,-87.9,
49415,NVDA,9,30,5.0,50.0,0.8,0.3,10:30,14:30,78,9.0,36.41,-87.9,
49416,NVDA,12,30,1.0,50.0,0.8,0.4,09:45,15:30,78,6.4,36.26,-87.9,
49417,"SPY,QQQ,NVDA",9,20,3.0,20.0,0.7,0.6,10:30,15:00,78,12.8,36.25,-87.9,
49418,"SPY,QQQ,NVDA",5,26,3.0,30.0,0.6,0.3,09:45,15:30,78,2.6,36.31,-87.9,
49419,NVDA,9,26,5.0,50.0,0.8,0.3,10:00,15:00,78,5.1,36.33,-87.9,
49420,NVDA,5,30,2.0,50.0,0.7,0.5,09:45,15:00,77,9.1,36.27,-87.9,
49421,"SPY,QQQ,NVDA",9,26,3.0,50.0,0.9,0.6,09:45,15:00,78,10.3,36.18,-87.9,
49422,NVDA,5,30,3.0,50.0,0.8,0.4,10:30,15:00,77,7.8,36.25,-87.9,
49423,NVDA,5,30,3.0,30.0,0.6,0.6,10:30,15:00,76,10.5,36.17,-87.9,
49424,"QQQ,NVDA",9,30,2.0,50.0,0.6,0.4,10:30,15:00,78,11.5,36.43,-87.9,
49425,NVDA,5,30,3.0,50.0,0.8,0.6,10:30,15:00,76,10.5,36.17,-87.9,
49426,"SPY,QQQ,NVDA",5,20,3.0,20.0,0.7,0.3,09:45,15:00,78,5.1,36.32,-87.9,
49427,"SPY,QQQ,NVDA",9,20,3.0,20.0,0.8,0.6,10:30,15:00,78,12.8,36.25,-87.9,
49428,"SPY,QQQ,NVDA",12,30,2.0,50.0,0.7,0.4,09:45,15:00,78,7.7,36.38,-87.9,
49429,NVDA,9,26,5.0,50.0,0.9,0.3,10:00,15:00,78,5.1,36.33,-87.9,
49430,NVDA,9,15,1.0,20.0,0.9,0.4,09:45,15:30,78,2.6,36.27,-87.9,
49431,"SPY,QQQ,NVDA",9,26,3.0,50.0,0.8,0.6,09:45,15:00,78,10.3,36.18,-87.9,
49432,NVDA,5,30,2.0,50.0,0.6,0.5,09:45,15:00,77,9.1,36.27,-87.9,
49433,NVDA,12,30,5.0,20.0,0.7,0.4,10:30,15:30,78,2.6,36.18,-87.9,
49434,NVDA,12,30,5.0,20.0,0.9,0.3,09:45,14:30,77,6.5,36.16,-87.9,
49435,"SPY,QQQ,NVDA",9,30,5.0,20.0,0.7,0.4,10:30,14:30,78,7.7,36.37,-87.9,
49436,NVDA,9,30,2.0,50.0,0.9,0.5,10:00,15:30,78,7.7,36.33,-87.9,
49437,NVDA,5,30,3.0,30.0,0.9,0.4,10:30,15:00,77,7.8,36.25,-87.9,
49438,"SPY,QQQ,NVDA",9,20,3.0,30.0,0.7,0.5,10:30,15:00,78,11.5,36.32,-87.9,
49439,NVDA,5,30,3.0,30.0,0.8,0.6,10:30,15:00,76,10.5,36.17,-87.9,
49440,NVDA,12,26,5.0,30.0,0.6,0.3,09:45,14:30,77,7.8,36.44,-87.9,
49441,"QQQ,NVDA",5,30,3.0,20.0,0.9,0.3,10:30,15:00,78,5.1,36.21,-87.9,
49442,NVDA,5,30,3.0,20.0,0.8,0.6,09:45,15:00,75,10.7,36.4,-87.9,
49443,"SPY,QQQ,NVDA",5,26,3.0,30.0,0.7,0.3,09:45,15:30,78,2.6,36.31,-87.9,
49444,NVDA,5,26,5.0,20.0,0.8,0.6,09:45,15:30,78,5.1,36.17,-87.9,
49445,NVDA,5,20,2.0,50.0,0.6,0.3,10:30,14:30,78,5.1,36.31,-87.9,
49446,"QQQ,NVDA",9,20,5.0,20.0,0.9,0.3,10:30,15:00,78,7.7,36.21,-87.9,
49447,NVDA,5,30,5.0,20.0,0.7,0.4,10:00,15:30,78,2.6,36.21,-87.9,
49448,"SPY,QQQ,NVDA",5,26,3.0,30.0,0.8,0.3,09:45,15:30,78,2.6,36.31,-87.9,
49449,"SPY,QQQ,NVDA",5,26,3.0,20.0,0.8,0.3,09:45,14:30,78,5.1,36.24,-87.9,
49450,NVDA,9,15,1.0,50.0,0.9,0.3,09:45,15:30,78,2.6,36.19,-87.9,
49451,"QQQ,NVDA",5,26,2.0,20.0,0.6,0.4,10:30,15:00,78,7.7,36.35,-87.9,
49452,NVDA,5,30,3.0,30.0,0.7,0.4,10:30,15:00,77,7.8,36.25,-87.9,
49453,NVDA,5,30,3.0,50.0,0.7,0.6,10:30,15:00,76,10.5,36.17,-87.9,
49454,"SPY,QQQ,NVDA",5,26,3.0,50.0,0.6,0.3,09:45,15:30,78,2.6,36.31,-87.9,
49455,NVDA,12,26,5.0,30.0,0.9,0.3,09:45,14:30,77,7.8,36.44,-87.9,
49456,NVDA,5,20,2.0,30.0,0.9,0.3,09:45,15:30,78,1.3,36.2,-87.9,
49457,"QQQ,NVDA",12,30,5.0,50.0,0.9,0.6,10:30,14:30,78,16.7,36.17,-87.9,
49458,"QQQ,NVDA",12,30,5.0,50.0,0.8,0.6,10:30,14:30,78,16.7,36.17,-87.9,
49459,"QQQ,NVDA",12,30,5.0,50.0,0.7,0.6,10:30,14:30,78,16.7,36.17,-87.9,
49460,"SPY,QQQ,NVDA",9,20,3.0,30.0,0.8,0.5,10:30,15:00,78,11.5,36.32,-87.9,
49461,"QQQ,NVDA",5,26,2.0,20.0,0.7,0.4,10:30,15:00,78,7.7,36.35,-87.9,
49462,NVDA,5,30,5.0,20.0,0.9,0.4,10:00,15:30,78,2.6,36.21,-87.9,
49463,NVDA,9,26,5.0,30.0,0.9,0.3,10:00,14:30,78,7.7,36.18,-87.9,
49464,"SPY,QQQ,NVDA",9,20,3.0,30.0,0.6,0.5,10:30,15:00,78,11.5,36.32,-87.9,
49465,"SPY,QQQ,NVDA",9,20,3.0,50.0,0.8,0.5,10:30,15:00,78,11.5,36.32,-87.9,
49466,NVDA,9,26,5.0,50.0,0.7,0.3,10:30,14:30,77,7.8,36.44,-87.9,
49467,"SPY,QQQ,NVDA",9,30,5.0,20.0,0.9,0.4,10:30,14:30,78,7.7,36.37,-87.9,
49468,"SPY,QQQ,NVDA",9,20,3.0,50.0,0.9,0.5,10:30,15:00,78,11.5,36.32,-87.9,
49469,NVDA,5,20,2.0,30.0,0.9,0.3,10:30,14:30,78,5.1,36.31,-87.9,
49470,NVDA,9,20,1.0,50.0,0.7,0.4,10:00,15:30,78,7.7,36.17,-87.9,
49471,NVDA,12,30,2.0,20.0,0.9,0.5,10:00,15:30,78,3.8,36.27,-87.9,
49472,"SPY,QQQ,NVDA",9,20,3.0,20.0,0.6,0.6,10:30,15:00,78,12.8,36.25,-87.9,
49473,"SPY,QQQ,NVDA",9,26,5.0,20.0,0.8,0.5,10:00,15:00,78,7.7,36.11,-88.0,
49474,NVDA,12,26,5.0,30.0,0.8,0.3,10:30,15:00,77,2.6,36.0,-88.0,
49475,NVDA,12,15,1.0,20.0,0.6,0.4,10:00,15:30,78,6.4,35.97,-88.0,
49476,NVDA,9,15,5.0,50.0,0.7,0.6,10:30,14:30,78,15.4,36.06,-88.0,
49477,NVDA,9,15,1.0,30.0,0.8,0.5,10:30,15:30,78,3.8,36.01,-88.0,
49478,NVDA,5,20,5.0,30.0,0.8,0.6,10:00,14:30,78,14.1,36.06,-88.0,
49479,NVDA,12,26,5.0,30.0,0.8,0.3,10:00,15:00,77,2.6,36.02,-88.0,
49480,NVDA,12,15,1.0,50.0,0.6,0.4,09:45,15:30,78,7.7,35.9,-88.0,
49481,NVDA,9,15,1.0,30.0,0.7,0.5,10:30,15:30,78,3.8,36.01,-88.0,
49482,NVDA,5,30,5.0,30.0,0.7,0.4,09:45,15:00,77,6.5,35.87,-88.0,
49483,NVDA,5,30,3.0,20.0,0.9,0.4,10:30,15:00,77,6.5,35.92,-88.0,
49484,"QQQ,NVDA",9,20,3.0,30.0,0.8,0.6,09:45,15:30,78,7.7,36.07,-88.0,
49485,NVDA,5,20,5.0,50.0,0.8,0.4,10:30,15:00,78,5.1,35.89,-88.0,
49486,NVDA,5,20,5.0,50.0,0.8,0.4,10:00,15:00,78,5.1,35.92,-88.0,
49487,"QQQ,NVDA",5,26,2.0,50.0,0.7,0.4,10:30,15:30,78,3.8,36.1,-88.0,
49488,"SPY,QQQ,NVDA",12,26,5.0,20.0,0.8,0.6,09:45,15:30,78,3.8,35.93,-88.0,
49489,NVDA,5,20,5.0,50.0,0.9,0.4,10:00,15:00,78,5.1,35.92,-88.0,
49490,NVDA,5,20,3.0,20.0,0.6,0.5,09:45,14:30,78,9.0,35.9,-88.0,
49491,NVDA,9,20,5.0,20.0,0.9,0.3,10:30,15:00,75,5.3,36.02,-88.0,
49492,NVDA,5,20,5.0,30.0,0.9,0.4,10:30,15:00,78,5.1,35.89,-88.0,
49493,NVDA,12,30,1.0,50.0,0.7,0.4,09:45,15:30,78,5.1,36.13,-88.0,
49494,NVDA,5,20,5.0,30.0,0.9,0.4,10:00,15:00,78,5.1,35.92,-88.0,
49495,NVDA,9,30,3.0,20.0,0.8,0.3,10:30,15:00,78,3.8,35.97,-88.0,
49496,NVDA,9,15,1.0,50.0,0.8,0.3,09:45,15:30,78,2.6,35.86,-88.0,
49497,NVDA,9,15,1.0,20.0,0.6,0.3,10:30,15:30,78,2.6,35.88,-88.0,
49498,NVDA,5,20,3.0,20.0,0.8,0.5,09:45,14:30,78,9.0,35.9,-88.0,
49499,"QQQ,NVDA",9,30,2.0,20.0,0.6,0.4,10:30,15:00,78,11.5,35.9,-88.0,
49500,NVDA,5,30,5.0,30.0,0.6,0.4,09:45,15:00,77,6.5,35.87,-88.0,
49501,NVDA,12,26,5.0,50.0,0.7,0.3,10:00,15:00,77,2.6,36.02,-88.0,
49502,NVDA,12,26,5.0,30.0,0.6,0.3,10:00,15:00,77,2.6,36.02,-88.0,
49503,"QQQ,NVDA",9,20,5.0,20.0,0.6,0.3,09:45,15:00,78,5.1,36.03,-88.0,
49504,"QQQ,NVDA",5,26,2.0,30.0,0.7,0.4,10:30,15:30,78,3.8,36.1,-88.0,
49505,NVDA,5,30,5.0,20.0,0.8,0.4,09:45,15:30,78,2.6,35.9,-88.0,
49506,"SPY,QQQ,NVDA",12,20,3.0,50.0,0.6,0.6,09:45,15:30,78,9.0,35.9,-88.0,
49507,"QQQ,NVDA",5,26,2.0,50.0,0.9,0.4,10:30,15:30,78,3.8,36.1,-88.0,
49508,NVDA,12,15,5.0,50.0,0.7,0.3,09:45,14:30,77,7.8,35.89,-88.0,
49509,NVDA,9,15,1.0,50.0,0.6,0.3,09:45,15:30,78,2.6,36.01,-88.0,
49510,NVDA,9,15,5.0,30.0,0.9,0.6,10:30,14:30,78,15.4,36.06,-88.0,
49511,NVDA,5,30,3.0,20.0,0.7,0.4,09:45,15:00,77,6.5,36.05,-88.0,
49512,NVDA,5,15,5.0,20.0,0.8,0.3,10:30,14:30,78,9.0,35.97,-88.0,
49513,"SPY,QQQ,NVDA",12,30,2.0,20.0,0.7,0.6,09:45,15:30,78,5.1,35.9,-88.0,
49514,NVDA,9,30,2.0,20.0,0.9,0.3,09:45,14:30,78,7.7,35.87,-88.0,
49515,NVDA,5,20,5.0,20.0,0.9,0.4,09:45,15:00,78,5.1,36.12,-88.0,
49516,NVDA,5,20,5.0,20.0,0.9,0.4,10:00,15:00,78,5.1,36.09,-88.0,
49517,"QQQ,NVDA",9,30,5.0,30.0,0.6,0.3,10:30,15:00,78,5.1,36.02,-88.0,
49518,NVDA,12,30,5.0,20.0,0.6,0.4,10:00,15:30,78,2.6,36.14,-88.0,
49519,NVDA,5,30,1.0,50.0,0.8,0.4,09:45,15:30,78,7.7,35.9,-88.0,
49520,NVDA,5,30,2.0,50.0,0.7,0.6,10:00,14:30,77,14.3,36.05,-88.0,
49521,NVDA,5,30,3.0,20.0,0.8,0.4,09:45,15:00,77,6.5,36.05,-88.0,
49522,NVDA,5,20,3.0,50.0,0.9,0.5,10:00,14:30,78,10.3,35.86,-88.0,
49523,NVDA,9,15,1.0,50.0,0.8,0.5,10:30,15:30,78,3.8,36.01,-88.0,
49524,NVDA,5,20,2.0,50.0,0.8,0.5,09:45,15:00,78,10.3,35.95,-88.0,
49525,NVDA,5,20,5.0,50.0,0.6,0.4,10:30,15:00,78,5.1,35.89,-88.0,
49526,NVDA,5,15,1.0,50.0,0.9,0.6,09:45,15:30,78,17.9,36.13,-88.0,
49527,NVDA,9,30,2.0,20.0,0.6,0.3,09:45,14:30,78,7.7,35.87,-88.0,
49528,NVDA,5,30,5.0,30.0,0.8,0.4,09:45,15:00,77,6.5,35.87,-88.0,
49529,NVDA,12,15,1.0,50.0,0.7,0.4,09:45,15:30,78,7.7,35.98,-88.0,
49530,NVDA,12,15,1.0,50.0,0.7,0.4,10:00,15:30,78,7.7,35.93,-88.0,
49531,NVDA,12,20,1.0,20.0,0.6,0.5,10:00,15:00,78,11.5,35.89,-88.0,
49532,NVDA,5,15,5.0,20.0,0.7,0.3,10:30,14:30,78,9.0,35.97,-88.0,
49533,NVDA,12,15,5.0,30.0,0.8,0.3,09:45,14:30,77,7.8,35.89,-88.0,
49534,NVDA,5,30,2.0,30.0,0.9,0.6,10:00,14:30,77,13.0,36.1,-88.0,
49535,NVDA,5,30,5.0,20.0,0.7,0.4,09:45,15:30,78,2.6,35.9,-88.0,
49536,"QQQ,NVDA",9,30,2.0,20.0,0.8,0.4,10:30,15:00,78,11.5,35.9,-88.0,
49537,NVDA,9,15,5.0,30.0,0.8,0.6,10:30,14:30,78,15.4,36.06,-88.0,
49538,NVDA,12,30,5.0,20.0,0.7,0.4,10:00,15:30,78,2.6,36.14,-88.0,
49539,NVDA,5,30,5.0,50.0,0.9,0.4,09:45,15:00,77,6.5,35.87,-88.0,
49540,NVDA,9,15,1.0,20.0,0.8,0.4,09:45,15:30,78,2.6,35.93,-88.0,
49541,NVDA,12,15,1.0,30.0,0.6,0.4,10:00,15:30,78,7.7,36.06,-88.0,
49542,"QQQ,NVDA",9,30,5.0,30.0,0.9,0.3,10:30,15:00,78,5.1,36.02,-88.0,
49543,NVDA,5,20,5.0,30.0,0.7,0.4,10:00,15:00,78,5.1,35.92,-88.0,
49544,NVDA,9,30,2.0,20.0,0.8,0.3,09:45,14:30,78,7.7,35.87,-88.0,
49545,NVDA,5,20,5.0,30.0,0.7,0.4,10:30,15:00,78,5.1,35.89,-88.0,
49546,NVDA,5,20,5.0,30.0,0.9,0.6,10:00,14:30,78,14.1,36.06,-88.0,
49547,NVDA,5,20,3.0,20.0,0.9,0.5,09:45,14:30,78,9.0,35.9,-88.0,
49548,NVDA,12,26,5.0,50.0,0.8,0.3,10:00,15:00,77,2.6,36.02,-88.0,
49549,NVDA,9,30,1.0,30.0,0.8,0.4,10:00,15:30,78,11.5,36.03,-88.0,
49550,NVDA,9,30,1.0,50.0,0.8,0.5,09:45,15:30,78,12.8,35.85,-88.0,
49551,NVDA,9,30,1.0,50.0,0.8,0.4,10:00,15:00,78,12.8,36.12,-88.0,
49552,"QQQ,NVDA",9,26,1.0,20.0,0.8,0.5,10:30,15:30,78,6.4,35.91,-88.0,
49553,NVDA,5,30,3.0,20.0,0.8,0.4,10:30,15:00,77,6.5,35.92,-88.0,
49554,NVDA,12,15,5.0,50.0,0.6,0.3,09:45,14:30,77,7.8,35.89,-88.0,
49555,NVDA,12,26,5.0,50.0,0.6,0.3,10:00,15:00,77,2.6,36.02,-88.0,
49556,NVDA,12,30,1.0,20.0,0.8,0.5,10:00,15:00,78,12.8,36.06,-88.0,
49557,NVDA,9,26,5.0,50.0,0.7,0.3,09:45,15:00,78,5.1,36.06,-88.0,
49558,NVDA,9,15,1.0,30.0,0.9,0.5,10:30,15:30,78,3.8,36.01,-88.0,
49559,"SPY,QQQ,NVDA",9,26,5.0,20.0,0.9,0.5,10:00,15:00,78,7.7,36.11,-88.0,
49560,"QQQ,NVDA",12,15,5.0,20.0,0.9,0.3,09:45,14:30,78,6.4,36.14,-88.0,
49561,NVDA,12,30,5.0,20.0,0.8,0.4,10:00,15:30,78,2.6,36.14,-88.0,
49562,"SPY,QQQ,NVDA",12,26,5.0,20.0,0.9,0.6,09:45,15:30,78,3.8,35.93,-88.0,
49563,NVDA,12,26,5.0,50.0,0.7,0.3,10:30,15:00,77,2.6,36.0,-88.0,
49564,"QQQ,NVDA",5,26,2.0,30.0,0.8,0.4,10:30,15:30,78,3.8,36.1,-88.0,
49565,NVDA,5,20,3.0,20.0,0.7,0.5,09:45,14:30,78,9.0,35.9,-88.0,
49566,NVDA,9,20,2.0,30.0,0.8,0.6,09:45,15:30,78,7.7,36.11,-88.0,
49567,"SPY,QQQ,NVDA",9,26,5.0,20.0,0.6,0.5,10:00,15:00,78,7.7,36.11,-88.0,
49568,"QQQ,NVDA",9,30,5.0,50.0,0.6,0.5,10:30,14:30,78,11.5,36.01,-88.0,
49569,NVDA,9,15,1.0,50.0,0.9,0.5,10:30,15:30,78,3.8,36.01,-88.0,
49570,NVDA,5,30,2.0,30.0,0.8,0.6,10:00,14:30,77,13.0,36.1,-88.0,
49571,"QQQ,NVDA",9,20,5.0,20.0,0.8,0.3,09:45,15:00,78,5.1,36.03,-88.0,
49572,NVDA,5,20,5.0,30.0,0.8,0.4,10:30,15:00,78,5.1,35.89,-88.0,
49573,NVDA,12,30,3.0,50.0,0.8,0.4,10:00,15:30,78,3.8,36.14,-88.0,
49574,NVDA,5,20,5.0,20.0,0.7,0.4,09:45,15:00,78,5.1,36.12,-88.0,
49575,"QQQ,NVDA",9,30,2.0,20.0,0.9,0.4,10:30,15:00,78,11.5,35.9,-88.0,
49576,NVDA,5,20,5.0,20.0,0.8,0.4,10:00,15:00,78,5.1,36.09,-88.0,
49577,"QQQ,NVDA",9,30,5.0,50.0,0.9,0.5,10:30,14:30,78,11.5,36.01,-88.0,
49578,NVDA,5,30,5.0,50.0,0.8,0.4,09:45,15:00,77,6.5,35.87,-88.0,
49579,NVDA,12,15,1.0,30.0,0.7,0.4,10:00,15:30,78,7.7,36.12,-88.0,
49580,"QQQ,NVDA",5,20,2.0,30.0,0.6,0.6,09:45,15:30,78,7.7,35.86,-88.0,
49581,NVDA,5,20,5.0,50.0,0.9,0.4,10:30,15:00,78,5.1,35.89,-88.0,
49582,NVDA,9,20,5.0,20.0,0.7,0.3,10:30,15:00,75,5.3,36.02,-88.0,
49583,NVDA,9,15,5.0,50.0,0.9,0.6,10:30,14:30,78,15.4,36.06,-88.0,
49584,NVDA,5,20,5.0,30.0,0.6,0.6,10:00,14:30,78,14.1,36.06,-88.0,
49585,NVDA,5,20,3.0,50.0,0.7,0.5,10:00,14:30,78,10.3,35.86,-88.0,
49586,"QQQ,NVDA",12,26,2.0,30.0,0.6,0.4,10:30,15:00,78,10.3,36.04,-88.0,
49587,"SPY,QQQ,NVDA",9,20,3.0,20.0,0.8,0.6,09:45,15:30,78,5.1,35.89,-88.0,
49588,"SPY,QQQ,NVDA",9,26,5.0,20.0,0.7,0.5,10:00,15:00,78,7.7,36.11,-88.0,
49589,NVDA,5,20,5.0,50.0,0.6,0.4,10:00,15:00,78,5.1,35.92,-88.0,
49590,NVDA,9,26,5.0,50.0,0.7,0.3,09:45,14:30,77,7.8,36.13,-88.0,
49591,NVDA,5,20,5.0,30.0,0.7,0.6,10:00,14:30,78,14.1,36.06,-88.0,
49592,NVDA,9,20,5.0,20.0,0.8,0.3,10:30,15:00,75,5.3,36.02,-88.0,
49593,NVDA,5,30,3.0,20.0,0.7,0.4,10:30,15:00,77,6.5,35.92,-88.0,
49594,"QQQ,NVDA",9,20,5.0,20.0,0.9,0.3,09:45,15:00,78,5.1,36.03,-88.0,
49595,NVDA,9,15,5.0,30.0,0.6,0.6,10:30,14:30,78,15.4,36.06,-88.0,
49596,NVDA,5,20,3.0,50.0,0.6,0.5,10:00,14:30,78,10.3,35.86,-88.0,
49597,NVDA,12,26,5.0,50.0,0.9,0.3,10:30,15:00,77,2.6,36.0,-88.0,
49598,NVDA,5,30,5.0,50.0,0.6,0.4,09:45,15:00,77,6.5,35.87,-88.0,
49599,NVDA,5,20,5.0,30.0,0.6,0.4,10:00,15:00,78,5.1,35.92,-88.0,
49600,NVDA,5,20,3.0,50.0,0.8,0.5,10:00,14:30,78,10.3,35.86,-88.0,
49601,NVDA,12,26,5.0,50.0,0.6,0.3,10:30,15:00,77,2.6,36.0,-88.0,
49602,NVDA,12,26,2.0,50.0,0.6,0.5,09:45,15:30,78,5.1,36.11,-88.0,
49603,NVDA,12,15,5.0,30.0,0.9,0.3,09:45,14:30,77,7.8,35.89,-88.0,
49604,NVDA,12,26,5.0,30.0,0.7,0.3,10:00,15:00,77,2.6,36.02,-88.0,
49605,NVDA,12,26,5.0,30.0,0.7,0.3,10:30,15:00,77,2.6,36.0,-88.0,
49606,NVDA,5,20,5.0,30.0,0.8,0.4,10:00,15:00,78,5.1,35.92,-88.0,
49607,"QQQ,NVDA",9,30,2.0,20.0,0.7,0.4,10:30,15:00,78,11.5,35.9,-88.0,
49608,NVDA,9,30,2.0,20.0,0.7,0.3,09:45,14:30,78,7.7,35.87,-88.0,
49609,"QQQ,NVDA",9,30,5.0,30.0,0.8,0.3,10:30,15:00,78,5.1,36.02,-88.0,
49610,"QQQ,NVDA",9,30,5.0,50.0,0.7,0.5,10:30,14:30,78,11.5,36.01,-88.0,
49611,NVDA,12,30,3.0,30.0,0.9,0.4,10:00,15:30,78,3.8,36.14,-88.0,
49612,NVDA,12,30,3.0,50.0,0.9,0.4,10:00,15:30,78,3.8,36.14,-88.0,
49613,NVDA,9,30,3.0,20.0,0.9,0.3,10:30,15:00,78,3.8,35.97,-88.0,
49614,NVDA,9,26,5.0,50.0,0.8,0.3,09:45,14:30,77,7.8,36.13,-88.0,
49615,NVDA,9,26,5.0,50.0,0.8,0.3,09:45,15:00,78,5.1,36.06,-88.0,
49616,NVDA,9,30,2.0,20.0,0.6,0.4,09:45,14:30,78,9.0,36.01,-88.0,
49617,NVDA,5,20,5.0,50.0,0.7,0.4,10:30,15:00,78,5.1,35.89,-88.0,
49618,NVDA,5,30,5.0,50.0,0.7,0.4,09:45,15:00,77,6.5,35.87,-88.0,
49619,NVDA,9,15,5.0,50.0,0.6,0.6,10:30,14:30,78,15.4,36.06,-88.0,
49620,NVDA,9,20,1.0,20.0,0.7,0.4,10:00,15:30,78,6.4,36.01,-88.0,
49621,NVDA,5,20,5.0,30.0,0.6,0.4,10:30,15:00,78,5.1,35.89,-88.0,
49622,NVDA,9,15,1.0,50.0,0.7,0.5,10:30,15:30,78,3.8,36.01,-88.0,
49623,NVDA,9,26,5.0,30.0,0.7,0.3,09:45,15:00,78,5.1,36.06,-88.0,
49624,"QQQ,NVDA",9,30,5.0,50.0,0.8,0.5,10:30,14:30,78,11.5,36.01,-88.0,
49625,"QQQ,NVDA",5,26,2.0,50.0,0.8,0.4,10:30,15:30,78,3.8,36.1,-88.0,
49626,NVDA,12,26,5.0,50.0,0.9,0.3,10:00,15:00,77,2.6,36.02,-88.0,
49627,NVDA,5,20,5.0,50.0,0.7,0.4,10:00,15:00,78,5.1,35.92,-88.0,
49628,"QQQ,NVDA",12,15,5.0,20.0,0.7,0.3,09:45,14:30,78,6.4,36.14,-88.0,
49629,"QQQ,NVDA",9,26,1.0,20.0,0.9,0.5,10:30,15:30,78,6.4,35.93,-88.0,
49630,NVDA,5,30,5.0,20.0,0.6,0.4,09:45,15:30,78,2.6,35.9,-88.0,
49631,NVDA,12,30,5.0,20.0,0.9,0.4,10:00,15:30,78,2.6,36.14,-88.0,
49632,"QQQ,NVDA",12,15,3.0,50.0,0.6,0.5,09:45,15:30,78,6.4,35.99,-88.0,
49633,NVDA,12,30,3.0,50.0,0.7,0.4,10:00,15:30,78,3.8,36.14,-88.0,
49634,NVDA,5,20,2.0,50.0,0.9,0.5,09:45,15:00,78,10.3,35.95,-88.0,
49635,NVDA,5,30,3.0,20.0,0.6,0.4,10:30,15:00,77,6.5,35.92,-88.0,
49636,NVDA,9,15,5.0,50.0,0.8,0.6,10:30,14:30,78,15.4,36.06,-88.0,
49637,NVDA,9,30,3.0,20.0,0.7,0.3,10:30,15:00,78,3.8,35.97,-88.0,
49638,"QQQ,NVDA",12,15,3.0,30.0,0.8,0.5,09:45,15:30,78,6.4,35.87,-88.0,
49639,NVDA,9,26,5.0,30.0,0.6,0.3,09:45,15:00,78,5.1,36.06,-88.0,
49640,NVDA,5,20,5.0,20.0,0.6,0.4,09:45,15:00,78,5.1,36.12,-88.0,
49641,NVDA,5,20,5.0,20.0,0.6,0.4,10:00,15:00,78,5.1,36.09,-88.0,
49642,NVDA,5,30,3.0,20.0,0.6,0.4,09:45,15:00,77,6.5,36.05,-88.0,
49643,"QQQ,NVDA",5,26,2.0,30.0,0.9,0.4,10:30,15:30,78,3.8,36.1,-88.0,
49644,NVDA,12,15,5.0,50.0,0.8,0.3,09:45,14:30,77,7.8,35.89,-88.0,
49645,NVDA,9,20,1.0,30.0,0.7,0.4,09:45,15:30,78,9.0,35.9,-88.0,
49646,NVDA,9,20,5.0,20.0,0.6,0.3,10:30,15:00,75,5.3,36.02,-88.0,
49647,NVDA,5,20,5.0,20.0,0.8,0.4,09:45,15:00,78,5.1,36.12,-88.0,
49648,NVDA,12,15,5.0,30.0,0.6,0.3,09:45,14:30,77,7.8,35.89,-88.0,
